name	start	end	size	instruction_count	direct_calls	import_calls_or_refs	string_refs_sample
sub_00605D30	0x605d30	0x605d40	16	8			
sub_00605D40	0x605d40	0x605dc0	128	39	sub_00568AF0,sub_00605670		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\bardock.cpp
sub_00605DC0	0x605dc0	0x605dd0	16	8			
sub_00605DD0	0x605dd0	0x605e00	48	23	sub_00568A30,sub_00603720		
sub_00605E00	0x605e00	0x605e30	48	23	sub_00568A30,sub_00605E30		
sub_00605E30	0x605e30	0x605e90	96	33	sub_00603720,sub_0060E780		
sub_00605E90	0x605e90	0x605ea0	16	8	sub_00605EA0		
sub_00605EA0	0x605ea0	0x605eb0	16	11			
sub_00605EB0	0x605eb0	0x605f20	112	41	sub_005CBC10,sub_005CBD10		
sub_00605F20	0x605f20	0x605f50	48	22	sub_00553FE0		
sub_00605F50	0x605f50	0x605fb0	96	35	sub_00553CF0,sub_00560750		
sub_00605FB0	0x605fb0	0x6060b0	256	92	sub_0055CBB0,sub_0055CD60,sub_005A6CC0,sub_005A6DD0	USER32.dll!GetWindowLongA,USER32.dll!ShowWindow	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_006060B0	0x6060b0	0x6062e0	560	189	sub_005539F0,sub_00554240,sub_00560750,sub_0056D520,sub_005820F0,sub_005A6CC0,sub_005A6DD0,sub_005A6E30,sub_0063DBB0,sub_0063E2E0,sub_0063E430	USER32.dll!IsWindow	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_006062E0	0x6062e0	0x606380	160	62	sub_005539F0,sub_00579A90,sub_005A6CC0,sub_006060B0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_00606380	0x606380	0x6063d0	80	30	sub_006060B0		
sub_006063D0	0x6063d0	0x6066f0	800	228	sub_0055CD60,sub_005A6CC0,sub_005A6DD0,sub_005A6E30,sub_0063DBC0,sub_0063E2E0,sub_0063E3F0,sub_0063E410,sub_0063E580,sub_0063E670,sub_0063EA40	USER32.dll!GetWindowLongA,USER32.dll!IsWindow	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_006066F0	0x6066f0	0x606750	96	43	sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_00606750	0x606750	0x606870	288	93	sub_0055DA50,sub_00565170,sub_005A6CC0,sub_005A6E30,sub_005CE1C0,sub_0063E2E0,sub_0063E670		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | ReBarWindow32
sub_00606870	0x606870	0x606890	32	16	sub_00564AE0		
sub_00606890	0x606890	0x6068e0	80	32	sub_00555E20		
sub_006068E0	0x6068e0	0x606900	32	20	sub_0055CBB0		
sub_00606900	0x606900	0x606990	144	59	sub_005CDC40,sub_0063E2E0,sub_0063E670		
sub_00606990	0x606990	0x6069b0	32	22	sub_005CCF60		
sub_006069B0	0x6069b0	0x6069d0	32	22	sub_0055CBB0		
sub_006069D0	0x6069d0	0x606aa0	208	79	sub_0055CD60,sub_0055E4E0,sub_005A6CC0,sub_005A6E30,sub_005BBEE0	USER32.dll!IsWindow	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_00606AA0	0x606aa0	0x606b40	160	64	sub_005539F0,sub_00553C00,sub_00553C70,sub_005A6CC0,sub_005CC8C0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\barcool.cpp
sub_00606B40	0x606b40	0x606b50	16	8			
sub_00606B50	0x606b50	0x606b80	48	23	sub_00568A30,sub_00606B80		
sub_00606B80	0x606b80	0x606ba0	32	22	sub_005CC080		
sub_00606BA0	0x606ba0	0x606c00	96	32	sub_00573DB0	USER32.dll!SendMessageA	
sub_00606C00	0x606c00	0x606c30	48	17	sub_0056C5C0		
sub_00606C30	0x606c30	0x606c70	64	32			
sub_00606C70	0x606c70	0x606cc0	80	37	sub_00575650,sub_005A9280,sub_005A9500		m_nLastError = 
sub_00606CC0	0x606cc0	0x606d90	208	72	sub_004EC450,sub_005A6E30,sub_00606C00		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs2.cpp
sub_00606D90	0x606d90	0x606db0	32	15	sub_00607030		
sub_00606DB0	0x606db0	0x606e80	208	63	sub_00553BD0,sub_0055CE70,sub_0055D650,sub_0055D730,sub_005972D0,sub_00606C30,sub_0063B2A6	USER32.dll!EnableWindow	
sub_00606E80	0x606e80	0x606fe0	352	102	sub_005A9280,sub_005A9500,sub_005A95A0,sub_005A96E0,sub_005A9920,sub_005A9970,sub_00606C70		m_bz.cbStruct =  | \nm_bz.dwFlags =  | \nm_bz.hWndOwner =  | \nm_bz.lpszCaption =  | \nm_bz.lCustData =  | \nm_bz.hInstance =  | \nm_bz.lpszTemplate =  | \nm_bz.hResource = 
sub_00606FE0	0x606fe0	0x606ff0	16	8			
sub_00606FF0	0x606ff0	0x607000	16	8			
sub_00607000	0x607000	0x607030	48	23	sub_00568A30,sub_00606D90		
sub_00607030	0x607030	0x607050	32	15	sub_0056D950		
sub_00607050	0x607050	0x6070b0	96	37	sub_00578F30,sub_00579020		
sub_006070B0	0x6070b0	0x6073e0	816	225	sub_004E6810,sub_0051DCE0,sub_00552420,sub_005524A0,sub_00552520,sub_005A6CC0,sub_005A74B0	ole32.dll!CreateItemMoniker	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_006073E0	0x6073e0	0x607460	128	42	sub_005A6CC0,sub_005A6D20,sub_0060B470		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00607460	0x607460	0x607470	16	12			
sub_00607470	0x607470	0x607480	16	12			
sub_00607480	0x607480	0x607490	16	9			
sub_00607490	0x607490	0x607570	224	87	sub_005A6CC0,sub_006105A0,sub_00617960		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00607570	0x607570	0x6075e0	112	47	sub_006105A0		
sub_006075E0	0x6075e0	0x607708	296	90	sub_0054FE20,sub_00553670,sub_005539F0,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_00607570,sub_00617960,sub_006191C0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00607708	0x607708	0x607730	40	21			
sub_00607730	0x607730	0x607851	289	88	sub_0054FE20,sub_00553670,sub_005539F0,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_00607570,sub_00617960,sub_00619110		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00607851	0x607851	0x607870	31	12			
sub_00607870	0x607870	0x607e60	1520	375	sub_004E6810,sub_00552420,sub_005524A0,sub_00552520,sub_00553230,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_005A9EF0,sub_006070B0,sub_00607570,sub_00617960	KERNEL32.dll!lstrlenA,ole32.dll!CreateBindCtx,ole32.dll!CreateFileMoniker,ole32.dll!CreateGenericComposite	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00607E60	0x607e60	0x60827e	1054	290	sub_0054FE20,sub_005519A0,sub_00553670,sub_005539F0,sub_0055A7F0,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_005A9EF0,sub_005AB770,sub_00607570,sub_0060B5D0,sub_00617960		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060827E	0x60827e	0x6082b0	50	24	sub_004E6810		
sub_006082B0	0x6082b0	0x6083df	303	94	sub_0054FE20,sub_00553670,sub_005539F0,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_00607570,sub_00617960		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_006083DF	0x6083df	0x608400	33	14			
sub_00608400	0x608400	0x608553	339	102	sub_0054FCA0,sub_0054FE20,sub_00553670,sub_005539F0,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_00607570,sub_00617900,sub_00618D10		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00608553	0x608553	0x608580	45	26			
sub_00608580	0x608580	0x608694	276	84	sub_0054FE20,sub_00553670,sub_005A6CC0,sub_005A6D20,sub_005A6E30,sub_00607570,sub_00617960		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00608694	0x608694	0x6086d0	60	25			
sub_006086D0	0x6086d0	0x608700	48	19	sub_005A6E30,sub_00607570		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00608700	0x608700	0x6087e0	224	62	sub_004EC450,sub_00606C00,sub_00607050		
sub_006087E0	0x6087e0	0x608850	112	42	sub_00551D80,sub_00607030		
sub_00608850	0x608850	0x608970	288	107	sub_004185E0,sub_004EFC60,sub_00568A90		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00608970	0x608970	0x608de0	1136	282	sub_004056F0,sub_00405910,sub_0040C790,sub_0040EDD0,sub_004E6810,sub_004EFC60,sub_00552420,sub_005524A0,sub_00552520,sub_005971F0,sub_005A1FC0,sub_00608850,sub_00608E60	ADVAPI32.dll!RegCloseKey,ADVAPI32.dll!RegEnumKeyA,ADVAPI32.dll!RegOpenKeyExA,ole32.dll!CLSIDFromString,ole32.dll!GetClassFile	CLSID | Insertable | Ole1Class | 潄佣橢捥t | CLSID\%s\DocObject
sub_00608DE0	0x608de0	0x608e60	128	48	sub_00574CB0,sub_00574D20,sub_005A6CC0,sub_005A6E30,sub_00606C30,sub_0063B2AC		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00608E60	0x608e60	0x608ed0	112	47	sub_005A6CC0,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00608ED0	0x608ed0	0x609040	368	120	sub_004028B0,sub_004028F0,sub_004029C0,sub_005A6CC0,sub_005A6E30,sub_00608E60,sub_0060B0E0,sub_00613A90,sub_00613C30,sub_00613DD0,sub_006159E0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | Warning: failed to set iconic aspect in CreateItem.\n | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609040	0x609040	0x6091c0	384	112	sub_005A9280,sub_005A95A0,sub_005A96E0,sub_005A9920,sub_005A9970,sub_00606C70		m_szFileName =  | \nm_io.cbStruct =  | \nm_io.dwFlags =  | \nm_io.hWndOwner =  | \nm_io.lpszCaption =  | \nm_io.lCustData =  | \nm_io.hInstance =  | \nm_io.lpszTemplate = 
sub_006091C0	0x6091c0	0x609450	656	196	sub_004EC450,sub_00552310,sub_0055A7F0,sub_005A6CC0,sub_005A6E30,sub_005A74D0,sub_005AB770,sub_00606C00,sub_006157C0,sub_00615B40,sub_00617960,sub_00617990	ole32.dll!OleRegGetUserType,ole32.dll!ReadClassStg,ole32.dll!ReadFmtUserTypeStg	f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | 镞4镎4锸4锨4锘4雘4铴4铜4镲4韚4雴4霎4霦4霼4靔4靦4靺4鞎4鞨4鞼4閈4骆4驮4驞4驄4騪4騒4駶4駜4駆4馴4馦4馎4饼4饤4饊4餺4館4餘4餄4飨4閘4閪4閼4闎4闢4闲4阄4阜4阮4陀4陖4陪4陼4隆4隚4韌4风4飄4颺4 | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609450	0x609450	0x6094c0	112	42	sub_00551D80,sub_00607030		
sub_006094C0	0x6094c0	0x609540	128	48	sub_00574CB0,sub_00574D20,sub_005A6CC0,sub_005A6E30,sub_00606C30,sub_0063B2B2		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609540	0x609540	0x609710	464	143	sub_0055A400,sub_0055A420,sub_005971F0,sub_005A6CC0,sub_005A6E30,sub_005F4850,sub_00609710,sub_006159E0,sub_00617990		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609710	0x609710	0x609780	112	46	sub_005A6E30,sub_005F4850		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609780	0x609780	0x609980	512	151	sub_005A9280,sub_005A9500,sub_005A95A0,sub_005A95F0,sub_005A96E0,sub_005A9920,sub_005A9970,sub_00606C70		m_cv.cbStruct =  | \nm_cv.dwFlags =  | \nm_cv.hWndOwner =  | \nm_cv.lpszCaption =  | \nm_cv.lCustData =  | \nm_cv.hInstance =  | \nm_cv.lpszTemplate =  | \nm_cv.hResource = 
sub_00609980	0x609980	0x609a60	224	64	sub_004EC450,sub_005A6E30,sub_00606C00,sub_006157C0,sub_00615B40		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609A60	0x609a60	0x609ad0	112	42	sub_00551D80,sub_00607030		
sub_00609AD0	0x609ad0	0x609b50	128	48	sub_00574CB0,sub_00574D20,sub_005A6CC0,sub_005A6E30,sub_00606C30,sub_0063B2B8		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609B50	0x609b50	0x609bc0	112	39	sub_005A6E30,sub_0060B1B0,sub_006159E0,sub_00617990		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609BC0	0x609bc0	0x609d20	352	102	sub_005A9280,sub_005A95A0,sub_005A96E0,sub_005A9920,sub_005A9970,sub_00606C70		m_ci.cbStruct =  | \nm_ci.dwFlags =  | \nm_ci.hWndOwner =  | \nm_ci.lpszCaption =  | \nm_ci.lCustData =  | \nm_ci.hInstance =  | \nm_ci.lpszTemplate =  | \nm_ci.hResource = 
sub_00609D20	0x609d20	0x609e40	288	84	sub_004EC450,sub_005A6E30,sub_00606C00,sub_006073E0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609E40	0x609e40	0x609e60	32	15	sub_00607030		
sub_00609E60	0x609e60	0x609ef0	144	53	sub_00574CB0,sub_00574D20,sub_005A6CC0,sub_005A6E30,sub_00606C30,sub_0063B2BE		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_00609EF0	0x609ef0	0x60a030	320	92	sub_005A9280,sub_005A95A0,sub_005A96E0,sub_005A9920,sub_005A9970,sub_00606C70		\nm_el.cbStruct =  | \nm_el.dwFlags =  | \nm_el.hWndOwner =  | \nm_el.lpszCaption =  | \nm_el.lCustData =  | \nm_el.hInstance =  | \nm_el.lpszTemplate =  | \nm_el.hResource = 
sub_0060A030	0x60a030	0x60a050	32	22	sub_00575630		
sub_0060A050	0x60a050	0x60a130	224	72	sub_00407320,sub_0040EDD0,sub_005A6CC0,sub_005A6E30,sub_00609D20		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A130	0x60a130	0x60a160	48	20	sub_004056F0,sub_00609E40		
sub_0060A160	0x60a160	0x60a220	192	67	sub_00405910,sub_00574CB0,sub_00574D20,sub_005A6E30,sub_0063B2C4		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A220	0x60a220	0x60a270	80	34	sub_00578EE0,sub_005A9280,sub_00609EF0		m_strCaption = 
sub_0060A270	0x60a270	0x60a3e0	368	111	sub_004EC450,sub_005A6CC0,sub_00606C00,sub_00607050,sub_00617B80,sub_00619270,sub_006193A0,sub_00619C40		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A3E0	0x60a3e0	0x60a4f0	272	83	sub_004E8D30,sub_00551D80,sub_00607030		
sub_0060A4F0	0x60a4f0	0x60a580	144	52	sub_00574CB0,sub_00574D20,sub_005A6CC0,sub_005A6E30,sub_00606C30,sub_0063B2CA		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A580	0x60a580	0x60a640	192	59	sub_005A6CC0,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A640	0x60a640	0x60a820	480	142	sub_005A9280,sub_005A95A0,sub_005A95F0,sub_005A96E0,sub_005A9920,sub_005A9970,sub_00606C70		m_ps.cbStruct =  | \nm_ps.dwFlags =  | \nm_ps.hWndOwner =  | \nm_ps.lpszCaption =  | \nm_ps.lCustData =  | \nm_ps.hInstance =  | \nm_ps.lpszTemplate =  | \nm_ps.hResource = 
sub_0060A820	0x60a820	0x60a8a0	128	40	sub_00575630,sub_005A6CC0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A8A0	0x60a8a0	0x60a970	208	72	sub_005A6CC0,sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060A970	0x60a970	0x60aba0	560	145	sub_004E6810,sub_004E8460,sub_005539B0,sub_005539F0,sub_0055A7F0,sub_0059EEE0,sub_005A6CC0,sub_005BC3B0,sub_0060A8A0,sub_00647100		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060ABA0	0x60aba0	0x60acc0	288	93	sub_004E8460,sub_005539B0,sub_005A6E30,sub_00647100		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060ACC0	0x60acc0	0x60ad80	192	63	sub_005A6CC0,sub_0060A970		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060AD80	0x60ad80	0x60aff0	624	183	sub_004028B0,sub_004028F0,sub_004029C0,sub_0055A400,sub_0055A420,sub_005A6CC0,sub_005A6E30,sub_0060A580,sub_0060B210,sub_006136A0,sub_006137F0,sub_00613940,sub_006159E0,sub_00617B80,sub_00619270,sub_006192B0		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | Warning: CreateLinkFromData failed.\n | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | Warning: CreateStaticFromData failed.\n | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp | f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\oledlgs1.cpp
sub_0060AFF0	0x60aff0	0x60b010	32	24			
sub_0060B010	0x60b010	0x60b080	112	41	sub_00405640,sub_005A6CC0,sub_005A6E30,sub_00608E60		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl | f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B080	0x60b080	0x60b0b0	48	24	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B0B0	0x60b0b0	0x60b0e0	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B0E0	0x60b0e0	0x60b120	64	34	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B120	0x60b120	0x60b150	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B150	0x60b150	0x60b180	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B180	0x60b180	0x60b1b0	48	24	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B1B0	0x60b1b0	0x60b1e0	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B1E0	0x60b1e0	0x60b210	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B210	0x60b210	0x60b250	64	34	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B250	0x60b250	0x60b280	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B280	0x60b280	0x60b2b0	48	23	sub_005A6E30		f:\sp\vctools\vc7libs\ship\atlmfc\include\afxole.inl
sub_0060B2B0	0x60b2b0	0x60b2d0	32	22			
sub_0060B2D0	0x60b2d0	0x60b310	64	29	sub_00405640		
sub_0060B310	0x60b310	0x60b350	64	22	sub_00426EA0		
sub_0060B350	0x60b350	0x60b390	64	22	sub_00405640		
sub_0060B390	0x60b390	0x60b3d0	64	29	sub_00405640		
sub_0060B3D0	0x60b3d0	0x60b410	64	29	sub_00405640		
sub_0060B410	0x60b410	0x60b420	16	8			
sub_0060B420	0x60b420	0x60b430	16	8			
sub_0060B430	0x60b430	0x60b440	16	8			
sub_0060B440	0x60b440	0x60b450	16	8			
sub_0060B450	0x60b450	0x60b460	16	8			
sub_0060B460	0x60b460	0x60b470	16	8			
sub_0060B470	0x60b470	0x60b490	32	20	sub_0060B490		
sub_0060B490	0x60b490	0x60b4b0	32	20	sub_00567160		
sub_0060B4B0	0x60b4b0	0x60b4e0	48	23	sub_00568A30,sub_006087E0		
sub_0060B4E0	0x60b4e0	0x60b510	48	23	sub_00568A30,sub_00609450		
sub_0060B510	0x60b510	0x60b540	48	23	sub_00568A30,sub_00609A60		
sub_0060B540	0x60b540	0x60b570	48	23	sub_00568A30,sub_00609E40		
sub_0060B570	0x60b570	0x60b5a0	48	23	sub_00568A30,sub_0060A130		
sub_0060B5A0	0x60b5a0	0x60b5d0	48	23	sub_00568A30,sub_0060A3E0		
sub_0060B5D0	0x60b5d0	0x60b640	112	49	sub_004EBEF0	KERNEL32.dll!lstrlenA,ole32.dll!CoTaskMemAlloc,ole32.dll!CoTaskMemFree	
sub_0060B640	0x60b640	0x60b6a0	96	36	sub_004EC450,sub_00568A90		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olereg.cpp
sub_0060B6A0	0x60b6a0	0x60b700	96	43	sub_004E8D30,sub_004EFC60		
sub_0060B700	0x60b700	0x60b780	128	55	sub_004E8D30,sub_005A6CC0,sub_00647100		f:\sp\vctools\vc7libs\ship\atlmfc\src\mfc\olereg.cpp
sub_0060B780	0x60b780	0x60b7b0	48	21			
